1005046539,573,"Pilot",9522,447190,"34.99238","-117.54287","5725 CA-58","Boron","California","93516","760-7620041","true","false","true","false","false","7","","","Pilot.png"
1001370902,5001,"TravelCenters of America",9522,447190,"33.71373","-116.17434","46155 Dillon Rd","Coachella","California","92236","760-3426200","true","false","true","true","false","15","","","TA.png"
1011394439,0,"3 B's Truck & Auto Plaza",9522,447190,"38.1138","-121.39451","14749 N Thornton Rd","Lodi","California","95242","209-3688100","true","false","true","false","true","","","",""
1011389253,0,"United Travel Center",9522,447190,"37.09824","-120.21775","18208 Avenue 24","Chowchilla","California","93610","559-6654146","false","false","true","false","false","","","",""
1108628827,4798,"Love's Travel Stop",9522,447190,"36.1811","-119.33108","2700 S Blackstone St","Tulare","California","93274","559-6861400","true","false","true","false","false","5","","","loves.png"
1001374522,5001,"TravelCenters of America",9522,447190,"34.06398","-117.56037","4265 E Guasti Rd","Ontario","California","91761","909-3902525","true","true","true","true","false","10","","","TA.png"
1096795690,138,"Flying J",9522,447190,"38.11713","-121.39281","15100 N Thornton Rd","Lodi","California","95242","209-3394066","","","","","","","","","FlyingJ.png"
1001456978,0,"Jensen Truck Stop",9522,447190,"39.16974","-123.21175","1460 N Lovers Ln","Ukiah","California","95482","707-4627012","false","false","true","false","true","4","","",""
1001374521,5001,"TravelCenters of America",9522,447190,"34.06413","-117.55663","4325 E Guasti Rd","Ontario","California","91761","909-3907800","true","true","true","true","false","30","","","TA.png"
1001458036,5001,"TravelCenters of America",9522,447190,"39.89956","-122.19746","3524 S 99W","Corning","California","96021","530-8244646","true","true","true","true","false","10","","","TA.png"
1011394646,0,"Velero",9522,447190,"36.18821","-121.07458","50940 Mesa Verde Rd","King City","California","93930","831-3855993","true","false","true","false","true","4","","",""
1011395091,0,"Akal Truck Stop",9522,447190,"35.74535","-119.24429","Garzoli Ave","Delano","California","93215","661-7255525","true","false","true","false","false","3","","",""
1011395068,0,"Westley Triangle Truck Stop",9522,447190,"37.54407","-121.26901","7051 McCracken Rd","Westley","California","95387","209-8943000","true","true","true","true","true","2","","",""
1010269102,0,"Sacramento 49er Travel Plaza",9522,447190,"38.61648","-121.53886","2828 El Centro Rd","Sacramento","California","95833","916-9274774","false","false","true","true","true","2","","",""
1005046501,573,"Pilot",9522,447190,"38.86319","-121.95044","30035 County Road 8","Dunnigan","California","95937","530-7243060","true","false","true","false","false","11","","","Pilot.png"
1011394631,5001,"TravelCenters of America",9522,447190,"37.10951","-121.0157","12310 State Highway 33","Gustine","California","95322","209-8260741","false","false","true","true","true","12","","","TA.png"
1011394610,0,"Rotten Robbie",9522,447190,"37.10265","-121.01581","12860 CA-33","Gustine","California","95322","209-8264418","false","false","true","false","false","","","",""
1001454721,0,"Joe's Travel Plaza",9522,447190,"37.81985","-121.29201","15600 S Harlan Rd","Lathrop","California","95330","209-9820341","false","false","true","false","false","","","",""
1112040884,4798,"Love's Travel Stop",9522,447190,"35.12673","-118.40753","2000 E Tehachapi Blvd","Tehachapi","California","93561","661-8231484","","","","","","","","","loves.png"
1001472884,5001,"TravelCenters of America",9522,447190,"37.38656","-120.73714","435 Winton Pky","Livingston","California","95334","209-3944418","true","false","true","true","false","7","","","TA.png"
1104340649,0,"KC's Corner Mart",9522,447190,"40.70542","-122.3348","14361 Holiday Rd","Redding","California","96003","530-2754375","","","","","","","","",""
1011394127,0,"West Sac Truck Stop",9522,447190,"38.57563","-121.57537","4790 W Capitol Ave","West Sacramento","California","95691","961-3718541","false","false","false","false","false","","","",""
1011389217,0,"USA Petroleum",9522,447190,"39.74034","-122.20277","1021 South St","Orland","California","95963","530-8659645","true","true","true","true","true","","","",""
1011394652,0,"Valley Truck Stop",9522,447190,"36.66192","-121.62731","721 Vertin Ave","Salinas","California","93901","831-7541303","false","false","true","false","false","3","","",""
1005046813,4798,"Love's",9522,447190,"37.11192","-121.01772","29025 Plaza Dr","Gustine","California","95322","209-8271399","true","false","true","false","false","7","","","loves.png"
1011395063,0,"Hawks Truck Stop",9522,447190,"38.47124","-121.41751","7891 Stockton Blvd","Sacramento","California","95823","916-6899080","true","false","true","true","true","2","","",""
1011394680,0,"Vanco Truck & Auto Plaza",9522,447190,"37.93573","-121.30164","1033 W Charter Way","Stockton","California","95206","209-4660833","false","false","true","false","false","5","","",""
1108646984,0,"Joe's Travel Plaza",9522,447190,"37.53783","-121.2639","4415 Howard Rd","Westley","California","95387","209-8943040","true","false","true","false","true","14","","",""
1048144196,0,"Tracy Truck & Auto Stop",9522,447190,"37.766","-121.43505","3940 N Tracy Blvd","Tracy","California","95304","209-8325006","false","false","true","false","true","","","",""
1011394880,0,"Hallelujah Junction Market",9522,447190,"39.79893","-120.15204","CA-70","Chilcoot","California","96105","530-9930110","false","false","false","false","false","","","",""
1001418181,138,"Flying J",9522,447190,"37.75562","-121.14256","1501 N Jack Tone Rd","Ripon","California","95366","209-5994141","true","false","true","false","false","15","","","FlyingJ.png"
1017575630,0,"Pollard Flat USA Truck Stop",9522,447190,"40.99486","-122.41924","24235 Eagles Roost Rd","Lakehead","California","96051","530-2388710","","","","","","","","",""
1010175841,0,"Pollard Flat Exxon",9522,447190,"40.99486","-122.41924","24235 Eagles Roost Rd","Lakehead","California","96051","530-2382534","false","false","false","false","false","","","",""
1001448450,138,"Flying J",9522,447190,"38.11318","-121.39421","N Thornton Rd","Lodi","California","95242","209-3394066","true","false","true","false","false","15","","","FlyingJ.png"
1104340599,0,"Jimco Truck Plaza",9522,447190,"37.7522","-121.13995","1022 Frontage Rd","Ripon","California","95366","209-5992112","true","false","true","true","true","6","","",""
1001392369,4798,"Love's Travel Stop",9522,447190,"37.75452","-121.14133","1553 Colony Rd","Ripon","California","95366","209-5990740","true","true","false","false","false","5","","","loves.png"
1011394649,0,"United Travel Plaza",9522,447190,"38.86005","-121.95599","29770 County Road 8","Dunnigan","California","95937","530-7243477","true","true","true","true","true","3","","",""
1001457567,0,"Hansen's Truck Stop",9522,447190,"40.55301","-124.14649","2404 Sandy Prairie Rd","Fortuna","California","95540","707-7252774","false","false","true","false","false","2","","",""
1011394480,0,"Jahant Food & Fuel Stop",9522,447190,"38.20784","-121.26498","24323 N Highway 99","Acampo","California","95220","209-3336000","false","false","false","false","false","","","",""
1001371124,5001,"TravelCenters of America",9522,447190,"40.50554","-122.33489","19483 Knighton Rd","Redding","California","96002","530-2214760","false","true","true","true","false","7","","","TA.png"
1011394044,0,"EZ Trip Auto Truck Stop",9522,447190,"35.35483","-119.3308","29541 Stockdale Hwy","Bakersfield","California","93314","661-7645217","false","false","false","false","false","","","",""
1001399564,5002,"Petro Stopping Centers",9522,447190,"34.98475","-118.94828","5821 Dennis McCarthy Dr","Lebec","California","93243","661-6634341","true","false","true","true","true","20","","","petro.png"
1011393984,0,"Renegade Truck Stop",9522,447190,"35.05942","-118.96957","2023 Mettler Frontage Rd W","Bakersfield","California","93313","661-8582703","false","false","true","false","false","3","","",""
1011395062,0,"B B Travel Center",9522,447190,"33.61082","-114.72688","17970 W Hobsonway","Blythe","California","92225","760-9225109","false","false","true","true","false","8","","",""
1001457428,0,"Speedway Travel Center",9522,447190,"35.06154","-118.17659","16600 Sierra Hwy","Mojave","California","93501","661-8242800","true","false","true","false","false","5","","",""
1005046520,573,"Pilot",9522,447190,"33.90269","-116.54545","6605 Indian Ave","North Palm Springs","California","92258","760-3295562","true","false","true","false","false","5","","","Pilot.png"
1011394535,0,"Mohsen Oil Truck & Travel",9522,447190,"34.90064","-116.88666","35680 Daggett Yermo Rd","Daggett","California","92327","760-2542119","false","false","true","false","false","1","","",""
1011395076,0,"Mikuls Truck Stop",9522,447190,"35.26683","-119.02688","2201 Taft Hwy","Bakersfield","California","93313","661-8325390","false","false","true","false","false","","","",""
1011394327,0,"Three Sisters Truck Stop",9522,447190,"34.06288","-117.49066","14416 Slover Ave","Fontana","California","92337","909-8224415","false","false","true","false","false","10","","",""
1001417952,138,"Flying J",9522,447190,"33.81859","-116.40304","72235 Varner Rd","Thousand Palms","California","92276","760-3431500","true","false","true","false","false","9","","","FlyingJ.png"
1011394109,0,"Frank R Lyall & Son",9522,447190,"33.03738","-115.62623","431 W Main St","Westmorland","California","92281","760-3515050","false","false","true","false","false","","","",""
1112040808,4798,"Love's Travel Stop",9522,447190,"34.85245","-117.08319","2974 Lenwood Rd","Barstow","California","92311","760-2534080","","","","","","","","","loves.png"
1011389210,0,"Shell",9522,447190,"36.60548","-119.65758","2747 E Manning Ave","Fowler","California","93625","559-8343634","false","false","true","false","false","2","","",""
1001417996,138,"Flying J",9522,447190,"34.85456","-117.08276","2611 Fisher Blvd","Barstow","California","92311","760-2537043","true","false","true","false","false","15","","","FlyingJ.png"
1011394223,0,"Royal Truck Stop",9522,447190,"34.06309","-117.28831","2300 E Steel Rd","Colton","California","92324","909-8255190","true","false","true","false","true","5","","",""
1108646754,0,"EZ Trip",9522,447190,"36.83225","-119.9193","6639 N Parkway Dr","Fresno","California","93722","559-2760909","false","false","false","false","false","","","",""
1001457427,0,"Wilmington Truck Stop",9522,447190,"33.77462","-118.25372","710 E D St","Wilmington","California","90744","310-8303388","false","false","true","false","false","2","","",""
1011394710,0,"Clark's Travel Center",9522,447190,"33.72799","-116.2306","82253 Indio Blvd","Indio","California","92201","760-3424776","true","false","false","false","true","","","",""
37152536,0,"E-Z Trip Travel Center",9522,447190,"36.83328","-119.91427","6725 N Golden State Blvd","Fresno","California","93722","559-2768001","false","false","true","true","false","4","","",""
1011394217,0,"Vernon Truck Wash",9522,447190,"34.00877","-118.20836","3308 Bandini Blvd","Los Angeles","California","90058","323-2670706","true","false","false","true","true","2","","",""
1001370944,5001,"TravelCenters of America",9522,447190,"34.85177","-117.08293","2930 Lenwood Rd","Barstow","California","92311","760-2532922","true","true","true","true","false","12","","","TA.png"
1108646846,0,"7-Eleven",9522,447190,"36.92361","-120.02458","28650 Avenue 12","Madera","California","93637","559-6611790","false","false","false","false","false","","","",""
1001399816,0,"Bruce's Truck Stop",9522,447190,"35.35437","-118.91089","8311 E Brundage Ln","Bakersfield","California","93307","661-3665314","true","false","true","false","false","6","","",""
1001457436,0,"24-7 Travel Plaza",9522,447190,"35.35631","-118.91407","209 Weedpatch Hwy","Bakersfield","California","93307","661-3640630","false","false","true","true","true","10","","",""
1011394248,0,"Valley Colton Truck Stop",9522,447190,"34.06548","-117.31406","791 E Valley Blvd","Colton","California","92324","909-8241296","false","false","true","false","true","2","","",""
1001392360,4798,"Love's",9522,447190,"35.61614","-119.65881","21948 Highway 46","Lost Hills","California","93249","661-7971800","false","false","true","false","false","5","","","loves.png"
1001371076,5001,"TravelCenters of America",9522,447190,"35.40141","-119.39755","27769 Lagoon Dr","Buttonwillow","California","93206","661-7645266","false","false","true","true","false","8","","","TA.png"
1005047245,573,"Pilot",9522,447190,"35.61563","-119.65938","14808 Warren St","Lost Hills","California","93249","661-7972122","true","false","true","false","false","7","","","Pilot.png"
1005046659,573,"Pilot",9522,447190,"37.01826","-120.13277","22717 Avenue 18 1/2","Madera","California","93637","559-6733878","true","true","true","true","false","14","","","Pilot.png"
1005039702,0,"Golden Acorn Travel Plaza",9522,447190,"32.70161","-116.35548","1800 Golden Acorn Way","Campo","California","91906","619-9386188","true","false","false","false","false","6","","",""
1011394242,0,"Bob's Auto & Truck Stop",9522,447190,"35.97158","-119.29127","444 E Court Ave","Pixley","California","93256","559-7573360","false","false","true","false","false","1","","",""
1011393867,0,"Lost Hills Travel Center",9522,447190,"35.61505","-119.65749","14814 Aloma St","Lost Hills","California","93249","661-7972354","false","false","true","false","false","","","",""
1048145657,0,"Truck Net",9522,447190,"32.55699","-116.96141","8490 Avenida de la Fuente","San Diego","California","92154","619-6611888","true","false","true","false","true","7","","",""
1001475656,0,"Fontana Truck Stop Center",9522,447190,"34.07021","-117.49382","14264 Valley Blvd","Fontana","California","92335","909-3571167","false","false","true","true","true","2","","",""
1108628997,0,"Big B's Travel Center",9522,447190,"35.8947","-119.27657","1164 N Front St","Earlimart","California","93219","661-8492222","false","false","true","false","false","2","","",""
1001475153,0,"Commerce Truck Stop",9522,447190,"34.00558","-118.17539","4560 E Washington Blvd","Los Angeles","California","90040","323-8810694","false","false","true","false","false","","","",""
1104340547,0,"Hillcrest Travel Plaza",9522,447190,"36.07444","-120.1021","S Lassen Ave","Huron","California","93234","559-3869783","","","","","","","","",""
1011394190,0,"Mac Valley Oil Company",9522,447190,"34.20239","-119.12721","100 Del Norte Blvd","Oxnard","California","93030","805-4856900","false","false","true","false","false","","","",""
1001392164,4798,"Love's Travel Stop",9522,447190,"39.61857","-119.26731","825 Commerce Center Dr","Fernley","Nevada","89408","775-5752200","false","false","true","false","false","5","","","loves.png"
1011394331,0,"Golden Gate Petroleum",9522,447190,"37.65393","-122.40014","114 Harbor Way","South San Francisco","California","94080","650-7379675","false","false","true","false","false","","","",""
1001454677,0,"Willows Travel Plaza",9522,447190,"39.49323","-122.19316","1481 County Road 99W","Willows","California","95988","530-9349862","false","false","false","false","false","","","",""
1011394063,0,"Bear Mountain Truck Stop",9522,447190,"35.21231","-119.012","15840 Costajo St","Bakersfield","California","93313","661-8345733","true","false","true","false","false","3","","",""
1001360141,5001,"TravelCenters of America",9522,447190,"34.98891","-118.94344","S Wheeler Ridge Rd","Bakersfield","California","93307","661-8582804","true","true","true","true","false","13","","","TA.png"
1005047230,573,"Pilot",9522,447190,"36.24033","-115.09779","3812 E Craig Rd","North Las Vegas","Nevada","89030","702-6441600","true","false","true","false","false","7","","","Pilot.png"
1001418071,138,"Flying J",9522,447190,"35.53468","-119.18688","17047 Zachary Ave","Bakersfield","California","93308","661-3925300","true","true","true","false","false","12","","","FlyingJ.png"
1005047282,573,"Pilot",9522,447190,"40.71911","-116.10689","NV-766","Carlin","Nevada","89822","775-7546384","false","false","true","false","false","5","","","Pilot.png"
1001486532,0,"Firebaugh Travel Plaza",9522,447190,"36.85477","-120.77761","15838 Paul Negra Rd","Firebaugh","California","93622","209-3646437","false","false","true","false","false","1","","",""
1011394533,0,"Truck Town",9522,447190,"34.06831","-117.48886","10238 Cherry Ave","Fontana","California","92335","909-8230635","false","false","true","true","false","8","","",""
1005047322,573,"Pilot",9522,447190,"32.57006","-116.95376","1497 Piper Ranch Rd","San Diego","California","92154","619-6619558","true","true","true","false","false","10","","","Pilot.png"
1001422062,5002,"Petro Stopping Centers",9522,447190,"37.05509","-121.01593","28991 Gonzaga Rd","Gustine","California","95322","209-8278025","true","false","true","true","false","12","","","petro.png"
1108646928,0,"RVJ's Truck Stop",9522,447190,"36.67759","-119.74572","4029 S Maple Ave","Fresno","California","93725","559-4858220","false","false","false","false","false","","","",""
1048145498,573,"Pilot",9522,447190,"41.39866","-122.37588","395 E Vista Dr","Weed","California","96094","530-9389600","true","false","true","false","false","7","","","Pilot.png"
1011394094,0,"Valero Corner Store",9522,447190,"35.38905","-119.04319","3225 Buck Owens Blvd","Bakersfield","California","93308","661-3249481","false","false","true","false","false","2","","",""
1001451961,0,"EZ Trip Travel Plaza",9522,447190,"36.83704","-119.7926","99 W Herndon Ave","Fresno","California","93650","559-2768001","false","false","true","true","false","9","","",""
1005046915,573,"Pilot",9522,447190,"36.66464","-121.63047","951 Work St","Salinas","California","93901","831-7750380","true","false","true","false","false","7","","","Pilot.png"
1005047408,573,"Pilot",9522,447190,"46.87562","-113.88663","7985 MT-200","Missoula","Montana","59802","406-2586588","false","true","true","false","false","3","","","Pilot.png"
1010242980,4798,"Love's",9522,447190,"42.56454","-113.74225","US-30","Heyburn","Idaho","83336","208-4348777","","","","","","","","","loves.png"
1001390979,4798,"Love's Travel Stop",9522,447190,"41.67621","-107.98195","314 Kelly Rd","Wamsutter","Wyoming","82336","307-3240087","true","false","true","false","false","5","","","loves.png"
1112041244,4798,"Love's Travel Stop",9522,447190,"47.71163","-117.00421","4208 W Expo Pky","Post Falls","Idaho","83854","208-7734577","","","","","","","","","loves.png"
1001374501,5001,"TravelCenters of America",9522,447190,"41.77692","-107.22358","1400 S Higley Blvd","Rawlins","Wyoming","82301","307-3282103","true","false","true","true","false","10","","","TA.png"
1001448423,138,"Flying J",9522,447190,"43.57227","-116.18948","3353 S Federal Way","Boise","Idaho","83705","208-3859745","true","false","false","false","false","5","","","FlyingJ.png"
1005047113,0,"Hub Plaza",9522,447190,"42.57069","-113.78574","334 ID-27","Heyburn","Idaho","83336","208-6792122","false","false","true","false","false","5","","",""
