1024089461,0,"Weigh Station",9710,0,"48.17854","-114.41846","","Kalispell","Montana","59901","","","","","","","","","",""
1023849672,0,"Weigh Station",9710,0,"47.39407","-115.42492","","St Regis","Montana","59866","","","","","","","","","",""
1023849671,0,"Weigh Station",9710,0,"47.39304","-115.42072","","St Regis","Montana","59866","","","","","","","","","",""
1023849634,0,"Weigh Station",9710,0,"46.26665","-106.59318","","Forsyth","Montana","59327","","","","","","","","","",""
1024081008,0,"Weigh Station",9710,0,"41.15893","-104.63312","","Cheyenne","Wyoming","82009","","","","","","","","","",""
1023849588,0,"Weigh Station",9710,0,"48.55446","-109.74776","","Havre","Montana","59501","","","","","","","","","",""
1024080993,0,"Weigh Station",9710,0,"41.24563","-111.03862","","Evanston","Wyoming","82930","","","","","","","","","",""
1024080981,0,"Weigh Station",9710,0,"43.17947","-111.02446","","Etna","Wyoming","83118","","","","","","","","","",""
1024080984,0,"Weigh Station",9710,0,"41.79153","-110.57694","","Kemmerer","Wyoming","83101","","","","","","","","","",""
1024080980,0,"Weigh Station",9710,0,"42.07819","-104.22016","","Torrington","Wyoming","82240","","","","","","","","","",""
1024081032,0,"Weigh Station",9710,0,"41.77861","-107.29178","","Rawlins","Wyoming","82301","","","","","","","","","",""
1023849019,0,"Weigh Station",9710,0,"42.79981","-112.2891","","Inkom","Idaho","83245","","","","","","","","","",""
1024080857,0,"Weigh Station",9710,0,"44.51146","-109.02181","","Cody","Wyoming","82414","","","","","","","","","",""
1024080861,0,"Weigh Station",9710,0,"42.7555","-104.45369","","Lusk","Wyoming","82225","","","","","","","","","",""
1024251930,0,"Weigh Station",9710,0,"42.50394","-113.4081","","Declo","Idaho","83323","","","","","","","","","",""
1023849558,0,"Weigh Station",9710,0,"46.4364","-109.81252","","Shawmut","Montana","59078","","","","","","","","","",""
1024251760,0,"Weigh Station",9710,0,"43.83316","-112.20231","","Hamer","Idaho","83425","","","","","","","","","",""
1096583017,0,"Weigh Station",9710,0,"47.58825","-116.47728","","Cataldo","Idaho","83810","","","","","","","","","",""
1024258263,0,"Weigh Station",9710,0,"46.46201","-117.01753","","Genesee","Idaho","83832","","","","","","","","","",""
1024255449,0,"Weigh Station",9710,0,"46.43326","-116.94816","","Lewiston","Idaho","83501","","","","","","","","","",""
1024255448,0,"Weigh Station",9710,0,"46.43423","-116.95074","","Lewiston","Idaho","83501","","","","","","","","","",""
1023848688,0,"Weigh Station",9710,0,"37.31433","-108.60843","","Cortez","Colorado","81321","","","","","","","","","",""
1024083816,0,"Weigh Station",9710,0,"39.18094","-108.82531","","Loma","Colorado","81524","","","","","","","","","",""
1024083882,0,"Weigh Station",9710,0,"37.0849","-112.53969","","Kanab","Utah","84741","","","","","","","","","",""
1024083978,0,"Weigh Station",9710,0,"37.87302","-109.30784","","Monticello","Utah","84535","","","","","","","","","",""
1024083724,0,"Weigh Station",9710,0,"41.43871","-112.05632","","Willard","Utah","84340","","","","","","","","","",""
1024083786,0,"Weigh Station",9710,0,"40.4622","-111.38125","","Heber City","Utah","84032","","","","","","","","","",""
1024083665,0,"Weigh Station",9710,0,"37.01248","-113.61582","","St George","Utah","84770","","","","","","","","","",""
1024083664,0,"Weigh Station",9710,0,"37.01281","-113.6137","","St George","Utah","84770","","","","","","","","","",""
1024098147,0,"Weigh Station",9710,0,"39.17815","-108.81936","","Loma","Colorado","81524","","","","","","","","","",""
1024083575,0,"Weigh Station",9710,0,"39.71801","-110.86793","","Helper","Utah","84526","","","","","","","","","",""
1023848788,0,"Weigh Station",9710,0,"39.27367","-103.6859","","Limon","Colorado","80828","","","","","","","","","",""
1023848823,0,"Weigh Station",9710,0,"39.27293","-103.68605","","Limon","Colorado","80828","","","","","","","","","",""
1024103657,0,"Weigh Station",9710,0,"39.76635","-105.61768","","Idaho Springs","Colorado","80452","","","","","","","","","",""
1024089328,0,"Weigh Station",9710,0,"40.74461","-113.98944","","Wendover","Utah","84083","","","","","","","","","",""
1024089327,0,"Weigh Station",9710,0,"40.74538","-113.98983","","Wendover","Utah","84083","","","","","","","","","",""
1024089489,0,"Weigh Station",9710,0,"38.11454","-102.62723","","Lamar","Colorado","81052","","","","","","","","","",""
1024089488,0,"Weigh Station",9710,0,"38.11485","-102.62895","","Lamar","Colorado","81052","","","","","","","","","",""
1024089490,0,"Weigh Station",9710,0,"40.55606","-105.00108","","Fort Collins","Colorado","80525","","","","","","","","","",""
1024089491,0,"Weigh Station",9710,0,"40.55593","-105.00018","","Fort Collins","Colorado","80525","","","","","","","","","",""
1024089484,0,"Weigh Station",9710,0,"40.19259","-104.82061","","Platteville","Colorado","80651","","","","","","","","","",""
1024089485,0,"Weigh Station",9710,0,"40.19304","-104.8209","","Platteville","Colorado","80651","","","","","","","","","",""
1024092187,0,"Weigh Station",9710,0,"39.10504","-104.86499","","Monument","Colorado","80132","","","","","","","","","",""
1024089487,0,"Weigh Station",9710,0,"39.10123","-104.86376","","Monument","Colorado","80132","","","","","","","","","",""
1024092207,0,"Weigh Station",9710,0,"39.76505","-105.61087","","Idaho Springs","Colorado","80452","","","","","","","","","",""
1024092208,0,"Weigh Station",9710,0,"40.24548","-103.89803","","Fort Morgan","Colorado","80701","","","","","","","","","",""
1024092209,0,"Weigh Station",9710,0,"40.245","-103.89701","","Fort Morgan","Colorado","80701","","","","","","","","","",""
1031258041,0,"Weigh Station",9710,0,"32.25563","-109.16949","","San Simon","Arizona","85632","","","","","","","","","",""
1024114224,0,"Weigh Station",9710,0,"32.65629","-109.06346","","Duncan","Arizona","85534","","","","","","","","","",""
1024092270,0,"Weigh Station",9710,0,"36.99016","-104.48318","","Raton","New Mexico","87740","","","","","","","","","",""
1023848287,0,"Weigh Station",9710,0,"33.61328","-114.47013","","Cibola","Arizona","85328","","","","","","","","","",""
1024502268,0,"Weigh Station",9710,0,"33.61469","-114.46882","","Cibola","Arizona","85328","","","","","","","","","",""
1023849819,0,"Weigh Station",9710,0,"32.34212","-108.69693","","Lordsburg","New Mexico","88045","","","","","","","","","",""
1024103656,0,"Weigh Station",9710,0,"35.22431","-109.32121","","Chambers","Arizona","86502","","","","","","","","","",""
1023849815,0,"Weigh Station",9710,0,"32.34039","-108.69778","","Lordsburg","New Mexico","88045","","","","","","","","","",""
1024109697,0,"Weigh Station",9710,0,"36.96004","-112.52719","","Fredonia","Arizona","86022","","","","","","","","","",""
1024092271,0,"Weigh Station",9710,0,"32.72678","-103.08978","","Hobbs","New Mexico","88240","","","","","","","","","",""
1023850453,0,"Weigh Station",9710,0,"32.29889","-104.27556","","Carlsbad","New Mexico","88220","","","","","","","","","",""
1024105843,0,"Weigh Station",9710,0,"34.14805","-109.29517","","Springerville","Arizona","85938","","","","","","","","","",""
1024105845,0,"Weigh Station",9710,0,"34.156","-114.29473","","Parker","Arizona","85344","","","","","","","","","",""
1023850451,0,"Weigh Station",9710,0,"33.25737","-103.29685","","Tatum","New Mexico","88267","","","","","","","","","",""
1024103047,0,"Weigh Station",9710,0,"36.9225","-109.09007","","Teec Nos Pos","Arizona","86514","","","","","","","","","",""
1024102974,0,"Weigh Station",9710,0,"35.21815","-114.12164","","Golden Valley","Arizona","86413","","","","","","","","","",""
1023848484,0,"Weigh Station",9710,0,"32.25702","-109.18082","","San Simon","Arizona","85632","","","","","","","","","",""
1023850452,0,"Weigh Station",9710,0,"36.7826","-108.68741","","Shiprock","New Mexico","87420","","","","","","","","","",""
1023849818,0,"Weigh Station",9710,0,"36.43564","-103.17405","","Clayton","New Mexico","88415","","","","","","","","","",""
1024103659,0,"Weigh Station",9710,0,"32.70951","-114.61046","","Yuma","Arizona","85365","","","","","","","","","",""
1024103660,0,"Weigh Station",9710,0,"32.71437","-114.61213","","Yuma","Arizona","85365","","","","","","","","","",""
1024092269,0,"Weigh Station",9710,0,"34.38943","-103.06211","","Texico","New Mexico","88135","","","","","","","","","",""
1024092268,0,"Weigh Station",9710,0,"32.06443","-106.6045","","Vado","New Mexico","88072","","","","","","","","","",""
1024092267,0,"Weigh Station",9710,0,"35.60396","-103.10599","","Nara Visa","New Mexico","88430","","","","","","","","","",""
1024092266,0,"Weigh Station",9710,0,"35.11208","-103.30087","","Bard","New Mexico","88411","","","","","","","","","",""
1024092265,0,"Weigh Station",9710,0,"35.11301","-103.3009","","Bard","New Mexico","88411","","","","","","","","","",""
1024102875,0,"Weigh Station",9710,0,"36.95175","-111.49895","","Page","Arizona","86040","","","","","","","","","",""
1024102805,0,"Weigh Station",9710,0,"31.38359","-109.51713","","Douglas","Arizona","85607","","","","","","","","","",""
1023896718,0,"Weigh Station",9710,0,"47.90168","-122.21471","","Everett","Washington","98208","","","","","","","","","",""
1023853877,0,"Weigh Station",9710,0,"42.77602","-117.85206","","Jordan Valley","Oregon","97910","","","","","","","","","",""
1024502394,0,"Weigh Station",9710,0,"43.60454","-119.03813","","Burns","Oregon","97720","","","","","","","","","",""
1023853953,0,"Weigh Station",9710,0,"48.53873","-122.35398","","Bow","Washington","98232","","","","","","","","","",""
1023854006,0,"Weigh Station",9710,0,"47.18217","-121.03176","","Cle Elum","Washington","98922","","","","","","","","","",""
1023854008,0,"Weigh Station",9710,0,"46.39368","-119.06239","","Pasco","Washington","99301","","","","","","","","","",""
1023853963,0,"Weigh Station",9710,0,"48.25659","-122.25634","","Stanwood","Washington","98292","","","","","","","","","",""
1023853462,0,"Weigh Station",9710,0,"45.37599","-122.03455","","Sandy","Oregon","97055","","","","","","","","","",""
1023853922,0,"Weigh Station",9710,0,"42.19324","-120.36713","","Lakeview","Oregon","97630","","","","","","","","","",""
1023854021,0,"Weigh Station",9710,0,"45.83305","-122.69348","","Ridgefield","Washington","98642","","","","","","","","","",""
1024545873,0,"Weigh Station",9710,0,"47.20722","-122.32294","","Puyallup","Washington","98371","","","","","","","","","",""
1023853860,0,"Weigh Station",9710,0,"44.28747","-121.53972","","Sisters","Oregon","97759","","","","","","","","","",""
1023853410,0,"Weigh Station",9710,0,"45.59066","-118.54799","","Pendleton","Oregon","97801","","","","","","","","","",""
1023853991,0,"Weigh Station",9710,0,"47.21214","-118.22896","","Ritzville","Washington","99169","","","","","","","","","",""
1023853989,0,"Weigh Station",9710,0,"47.21026","-118.22438","","Ritzville","Washington","99169","","","","","","","","","",""
1024563091,0,"Weigh Station",9710,0,"43.98113","-117.19161","","Vale","Oregon","97918","","","","","","","","","",""
1023853896,0,"Weigh Station",9710,0,"42.43232","-122.61995","","Eagle Point","Oregon","97524","","","","","","","","","",""
1023853411,0,"Weigh Station",9710,0,"45.68779","-121.70215","","Cascade Locks","Oregon","97014","","","","","","","","","",""
1024502897,0,"Weigh Station",9710,0,"47.85772","-121.83242","","Sultan","Washington","98294","","","","","","","","","",""
1023853775,0,"Weigh Station",9710,0,"44.47668","-121.19365","","Culver","Oregon","97734","","","","","","","","","",""
1023853862,0,"Weigh Station",9710,0,"44.30499","-120.79888","","Prineville","Oregon","97754","","","","","","","","","",""
1024503110,0,"Weigh Station",9710,0,"48.02302","-122.10972","","Marysville","Washington","98270","","","","","","","","","",""
1023853777,0,"Weigh Station",9710,0,"44.75719","-122.43748","","Mill City","Oregon","97360","","","","","","","","","",""
1024502791,0,"Weigh Station",9710,0,"45.83253","-120.80166","Front Rd","Goldendale","Washington","98620","","","","","","","","","",""
1023853273,0,"Weigh Station",9710,0,"46.08818","-123.9162","","Warrenton","Oregon","97146","","","","","","","","","",""
1023853722,0,"Weigh Station",9710,0,"44.93148","-123.12321","","Salem","Oregon","97304","","","","","","","","","",""
1023854007,0,"Weigh Station",9710,0,"46.71573","-120.6755","","Naches","Washington","98937","","","","","","","","","",""
1023854017,0,"Weigh Station",9710,0,"46.09983","-118.25269","","Walla Walla","Washington","99362","","","","","","","","","",""
1024564632,0,"Weigh Station",9710,0,"45.40994","-122.51068","","Clackamas","Oregon","97015","","","","","","","","","",""
1023853861,0,"Weigh Station",9710,0,"43.95813","-121.34807","","Bend","Oregon","97702","","","","","","","","","",""
1023853858,0,"Weigh Station",9710,0,"44.41215","-122.63485","","Foster","Oregon","97345","","","","","","","","","",""
1023853897,0,"Weigh Station",9710,0,"42.267","-121.8109","","Klamath Falls","Oregon","97601","","","","","","","","","",""
1023853413,0,"Weigh Station",9710,0,"45.91868","-119.3273","","Umatilla","Oregon","97882","","","","","","","","","",""
1023853776,0,"Weigh Station",9710,0,"44.45578","-121.19975","","Culver","Oregon","97734","","","","","","","","","",""
1023853409,0,"Weigh Station",9710,0,"45.61169","-123.05404","","Cornelius","Oregon","97113","","","","","","","","","",""
1024506901,0,"Weigh Station",9710,0,"46.20483","-122.89274","","Kelso","Washington","98626","","","","","","","","","",""
1023853272,0,"Weigh Station",9710,0,"47.27253","-122.31437","","Federal Way","Washington","98003","","","","","","","","","",""
1023853713,0,"Weigh Station",9710,0,"45.34503","-118.13088","","La Grande","Oregon","97850","","","","","","","","","",""
1024503088,0,"Weigh Station",9710,0,"45.71033","-121.77418","","Stevenson","Washington","98648","","","","","","","","","",""
1023853988,0,"Weigh Station",9710,0,"47.66486","-117.92029","","Reardan","Washington","99029","","","","","","","","","",""
1024563972,0,"Weigh Station",9710,0,"44.7419","-117.83532","","Baker City","Oregon","97814","","","","","","","","","",""
1024562281,0,"Weigh Station",9710,0,"44.27612","-117.20764","","Vale","Oregon","97918","","","","","","","","","",""
1023854018,0,"Weigh Station",9710,0,"46.24816","-119.85803","","Prosser","Washington","99350","","","","","","","","","",""
1023853920,0,"Weigh Station",9710,0,"42.22164","-122.72273","","Ashland","Oregon","97520","","","","","","","","","",""
1023853878,0,"Weigh Station",9710,0,"43.04762","-123.33114","","Myrtle Creek","Oregon","97457","","","","","","","","","",""
1070626040,0,"Weigh Station",9710,0,"45.05065","-123.52489","","Willamina","Oregon","97396","","","","","","","","","",""
1023854004,0,"Weigh Station",9710,0,"46.9851","-123.54793","","Montesano","Washington","98563","","","","","","","","","",""
1023854005,0,"Weigh Station",9710,0,"47.08544","-122.6538","","Tacoma","Washington","98433","","","","","","","","","",""
1023853919,0,"Weigh Station",9710,0,"42.22177","-122.72494","","Ashland","Oregon","97520","","","","","","","","","",""
1024545985,0,"Weigh Station",9710,0,"47.97067","-117.51252","","Deer Park","Washington","99006","","","","","","","","","",""
1024506403,0,"Weigh Station",9710,0,"47.04882","-122.39324","","Spanaway","Washington","98387","","","","","","","","","",""
1023853711,0,"Weigh Station",9710,0,"45.17547","-122.85518","","Woodburn","Oregon","97071","","","","","","","","","",""
1023853869,0,"Weigh Station",9710,0,"43.6092","-119.03166","","Burns","Oregon","97720","","","","","","","","","",""
1024583602,0,"Weigh Station",9710,0,"44.54157","-123.34759","","Philomath","Oregon","97370","","","","","","","","","",""
1024506666,0,"Weigh Station",9710,0,"47.29256","-122.56479","","Gig Harbor","Washington","98335","","","","","","","","","",""
1023853274,0,"Weigh Station",9710,0,"47.50915","-121.88543","","Snoqualmie","Washington","98065","","","","","","","","","",""
1024583664,0,"Weigh Station",9710,0,"43.30301","-123.12032","","Roseburg","Oregon","97470","","","","","","","","","",""
1024583708,0,"Weigh Station",9710,0,"44.18126","-123.30898","","Cheshire","Oregon","97419","","","","","","","","","",""
1024583434,0,"Weigh Station",9710,0,"42.50072","-122.81201","","Eagle Point","Oregon","97524","","","","","","","","","",""
1023853990,0,"Weigh Station",9710,0,"47.18308","-121.0279","","Cle Elum","Washington","98922","","","","","","","","","",""
1023856936,0,"Weigh Station",9710,0,"45.18131","-122.85044","","Woodburn","Oregon","97071","","","","","","","","","",""
1023856937,0,"Weigh Station",9710,0,"47.27348","-122.31509","","Federal Way","Washington","98003","","","","","","","","","",""
1024545121,0,"Weigh Station",9710,0,"47.01451","-123.91412","","Hoquiam","Washington","98550","","","","","","","","","",""
1023853412,0,"Weigh Station",9710,0,"45.66984","-121.88102","","Cascade Locks","Oregon","97014","","","","","","","","","",""
1024583121,0,"Weigh Station",9710,0,"42.22162","-122.74166","","Ashland","Oregon","97520","","","","","","","","","",""
1024545670,0,"Weigh Station",9710,0,"48.09653","-123.31255","","Port Angeles","Washington","98362","","","","","","","","","",""
1048481081,0,"Weigh Station",9710,0,"46.98639","-123.54514","","Montesano","Washington","98563","","","","","","","","","",""
1023854020,0,"Weigh Station",9710,0,"46.39369","-119.06151","","Pasco","Washington","99301","","","","","","","","","",""
1024611607,0,"Weigh Station",9710,0,"45.69393","-122.87107","","Portland","Oregon","97231","","","","","","","","","",""
1024601618,0,"Weigh Station",9710,0,"43.08894","-124.41501","","Bandon","Oregon","97411","","","","","","","","","",""
1023854016,0,"Weigh Station",9710,0,"45.9573","-119.3404","","Kennewick","Washington","99338","","","","","","","","","",""
1024507209,0,"Weigh Station",9710,0,"48.44663","-122.45839","","Mt Vernon","Washington","98273","","","","","","","","","",""
1024582748,0,"Weigh Station",9710,0,"44.06847","-122.80436","","Springfield","Oregon","97478","","","","","","","","","",""
1024507116,0,"Weigh Station",9710,0,"45.94546","-119.35297","","Plymouth","Washington","99346","","","","","","","","","",""
1024526397,0,"Weigh Station",9710,0,"47.97286","-124.40323","","Forks","Washington","98331","","","","","","","","","",""
1024507079,0,"Weigh Station",9710,0,"47.55403","-120.58334","","Cashmere","Washington","98815","","","","","","","","","",""
1024525507,0,"Weigh Station",9710,0,"47.31755","-120.07224","","Rock Island","Washington","98850","","","","","","","","","",""
1024582383,0,"Weigh Station",9710,0,"45.19433","-122.79089","","Hubbard","Oregon","97032","","","","","","","","","",""
1024525693,0,"Weigh Station",9710,0,"48.70067","-119.44329","","Tonasket","Washington","98855","","","","","","","","","",""
1023853927,0,"Weigh Station",9710,0,"48.60775","-118.0701","","Kettle Falls","Washington","99141","","","","","","","","","",""
1024109524,0,"Weigh Station",9710,0,"44.88709","-107.00892","","Ranchester","Wyoming","82839","","","","","","","","","",""
1024108598,0,"Weigh Station",9710,0,"41.28347","-105.5913","","Laramie","Wyoming","82070","","","","","","","","","",""
1024083723,0,"Weigh Station",9710,0,"41.43853","-112.05739","","Willard","Utah","84340","","","","","","","","","",""
1024564360,0,"Weigh Station",9710,0,"45.91457","-119.1379","","Hermiston","Oregon","97838","","","","","","","","","",""
1024564709,0,"Weigh Station",9710,0,"45.1968","-122.78677","","Hubbard","Oregon","97032","","","","","","","","","",""
1024583814,0,"Weigh Station",9710,0,"44.05472","-123.43004","","Veneta","Oregon","97487","","","","","","","","","",""
1023849587,0,"Weigh Station",9710,0,"46.26608","-106.59715","","Forsyth","Montana","59327","","","","","","","","","",""
1024083865,0,"Weigh Station",9710,0,"41.08121","-111.2455","","Coalville","Utah","84017","","","","","","","","","",""
1110767800,0,"Weigh Station",9710,0,"46.05652","-118.90982","","Touchet","Washington","99360","","","","","","","","","",""
1023853876,0,"Weigh Station",9710,0,"43.29789","-123.35095","","Roseburg","Oregon","97470","","","","","","","","","",""
1024545534,0,"Weigh Station",9710,0,"48.06956","-123.62849","","Port Angeles","Washington","98363","","","","","","","","","",""
1024525295,0,"Weigh Station",9710,0,"46.63626","-119.72835","","Richland","Washington","99352","","","","","","","","","",""
1024089463,0,"Weigh Station",9710,0,"46.00621","-112.59026","","Butte","Montana","59701","","","","","","","","","",""
1024080960,0,"Weigh Station",9710,0,"41.08218","-104.85373","","Cheyenne","Wyoming","82007","","","","","","","","","",""
1024108548,0,"Weigh Station",9710,0,"32.65624","-109.06302","","Duncan","Arizona","85534","","","","","","","","","",""
1023853774,0,"Weigh Station",9710,0,"44.42017","-118.97595","","John Day","Oregon","97845","","","","","","","","","",""
1023853987,0,"Weigh Station",9710,0,"48.10336","-119.68623","","Bridgeport","Washington","98813","","","","","","","","","",""
1048822275,0,"Weigh Station",9710,0,"44.29129","-121.32667","","Redmond","Oregon","97756","","","","","","","","","",""
1024080860,0,"Weigh Station",9710,0,"44.28929","-105.47107","","Gillette","Wyoming","82716","","","","","","","","","",""
1024109525,0,"Weigh Station",9710,0,"42.86817","-106.35771","","Casper","Wyoming","82601","","","","","","","","","",""
1023853778,0,"Weigh Station",9710,0,"44.60225","-123.4979","","Philomath","Oregon","97370","","","","","","","","","",""
